Order Date,Ship Date,Ship Mode,Segment,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Delivery Days,Unit Cost,Order Month,Order Month Name,Order Year
11/10/2016,11/12/2016,Second Class,Consumer,Ohio,43615,East,Office Supplies,Storage,38.976,3,0.2,-2.436,2,13.804,11,November,2016
6/12/2017,6/19/2017,Standard Class,Consumer,Florida,33710,South,Furniture,Furnishings,17.088,2,0.2,1.068,7,8.01,6,June,2017
3/22/2014,3/26/2014,Standard Class,Corporate,Arizona,85705,West,Office Supplies,Paper,74.352,3,0.2,23.235,4,17.039,3,March,2014
3/22/2014,3/26/2014,Standard Class,Corporate,Arizona,85705,West,Furniture,Chairs,314.352,3,0.2,-35.3646,4,116.5722,3,March,2014
6/15/2017,6/20/2017,Standard Class,Consumer,California,90036,West,Office Supplies,Art,4.26,1,0,1.7466,5,2.5134,6,June,2017
11/16/2017,11/22/2017,Standard Class,Consumer,California,92105,West,Office Supplies,Storage,811.28,8,0,24.3384,6,98.3677,11,November,2017
12/29/2017,12/31/2017,First Class,Consumer,New York,10035,East,Office Supplies,Fasteners,6.03,3,0,2.9547,2,1.0251,12,December,2017
1/21/2016,1/23/2016,Second Class,Consumer,California,92037,West,Furniture,Chairs,153.568,2,0.2,-5.7588,2,79.6634,1,January,2016
1/21/2016,1/23/2016,Second Class,Consumer,California,92037,West,Furniture,Chairs,1013.488,7,0.2,76.0116,2,133.9252,1,January,2016
1/15/2016,1/19/2016,Standard Class,Home Office,New Jersey,7090,East,Office Supplies,Envelopes,52.34,2,0,24.5998,4,13.8701,1,January,2016
1/15/2016,1/19/2016,Standard Class,Home Office,New Jersey,7090,East,Office Supplies,Art,4.66,2,0,1.3514,4,1.6543,1,January,2016
1/15/2016,1/19/2016,Standard Class,Home Office,New Jersey,7090,East,Technology,Accessories,254.97,3,0,91.7892,4,54.3936,1,January,2016
9/19/2016,9/23/2016,Second Class,Home Office,New Jersey,7050,East,Office Supplies,Binders,25.44,6,0,12.72,4,2.12,9,September,2016
9/19/2016,9/23/2016,Second Class,Home Office,New Jersey,7050,East,Office Supplies,Supplies,27.93,3,0,8.0997,4,6.6101,9,September,2016
2/21/2014,2/25/2014,Standard Class,Consumer,Illinois,60098,Central,Office Supplies,Binders,8.85,5,0.8,-13.7175,4,4.5135,2,February,2014
11/11/2016,11/16/2016,Second Class,Consumer,California,94110,West,Furniture,Furnishings,6.96,4,0,2.2272,5,1.1832,11,November,2016
1/30/2016,2/3/2016,Standard Class,Consumer,California,94122,West,Office Supplies,Binders,17.456,2,0.2,5.8914,4,5.7823,1,January,2016
10/18/2016,10/22/2016,Standard Class,Consumer,Arizona,85281,West,Furniture,Chairs,307.92,5,0.2,-34.641,4,68.5122,10,October,2016
12/18/2017,12/19/2017,First Class,Consumer,California,90008,West,Office Supplies,Art,6.63,3,0,1.7901,1,1.6133,12,December,2017
12/18/2017,12/19/2017,First Class,Consumer,California,90008,West,Office Supplies,Paper,12.96,2,0,6.2208,1,3.3696,12,December,2017
12/18/2017,12/19/2017,First Class,Consumer,California,90008,West,Office Supplies,Paper,32.4,5,0,15.552,1,3.3696,12,December,2017
11/2/2017,11/6/2017,Standard Class,Corporate,Washington,98105,West,Office Supplies,Paper,23.85,5,0,10.7325,4,2.6235,11,November,2017
4/29/2014,5/1/2014,Second Class,Consumer,Louisiana,70601,South,Furniture,Chairs,51.96,2,0,12.99,2,19.485,4,April,2014
4/29/2014,5/1/2014,Second Class,Consumer,Louisiana,70601,South,Office Supplies,Binders,17.94,3,0,8.6112,2,3.1096,4,April,2014
10/23/2017,10/29/2017,Standard Class,Corporate,New York,14609,East,Office Supplies,Paper,11.56,2,0,5.6644,6,2.9478,10,October,2017
10/23/2017,10/29/2017,Standard Class,Corporate,New York,14609,East,Office Supplies,Paper,26.4,5,0,11.88,6,2.904,10,October,2017
10/23/2017,10/29/2017,Standard Class,Corporate,New York,14609,East,Furniture,Furnishings,69.08,11,0,29.0136,6,3.6424,10,October,2017
10/23/2017,10/29/2017,Standard Class,Corporate,New York,14609,East,Technology,Phones,35.88,3,0,10.0464,6,8.6112,10,October,2017
3/30/2014,4/3/2014,Standard Class,Consumer,New York,11561,East,Office Supplies,Art,49.65,5,0,20.853,4,5.7594,3,March,2014
1/4/2016,1/9/2016,Standard Class,Corporate,North Carolina,28205,South,Technology,Copiers,959.968,4,0.2,119.996,5,209.993,1,January,2016
4/26/2015,4/30/2015,Standard Class,Consumer,Texas,77036,Central,Furniture,Chairs,408.422,2,0.3,-5.8346,4,207.1283,4,April,2015
9/12/2015,9/17/2015,Standard Class,Consumer,New York,10035,East,Technology,Copiers,479.984,2,0.2,59.998,5,209.993,9,September,2015
9/12/2015,9/17/2015,Standard Class,Consumer,New York,10035,East,Office Supplies,Labels,12.6,4,0,6.048,5,1.638,9,September,2015
9/11/2017,9/15/2017,Standard Class,Home Office,Georgia,31907,South,Office Supplies,Paper,184.66,7,0,84.9436,4,14.2452,9,September,2017
6/12/2016,6/17/2016,Standard Class,Consumer,Illinois,60610,Central,Office Supplies,Paper,23.12,5,0.2,8.381,5,2.9478,6,June,2016
6/27/2016,7/1/2016,Standard Class,Corporate,Illinois,60035,Central,Office Supplies,Paper,37.464,7,0.2,12.1758,4,3.6126,6,June,2016
6/27/2016,7/1/2016,Standard Class,Corporate,Illinois,60035,Central,Furniture,Chairs,539.658,3,0.3,-7.7094,4,182.4558,6,June,2016
9/26/2014,9/30/2014,Standard Class,Home Office,Washington,98115,West,Office Supplies,Storage,310.12,2,0,80.6312,4,114.7444,9,September,2014
11/3/2017,11/9/2017,Standard Class,Consumer,Minnesota,55122,Central,Office Supplies,Paper,8.56,2,0,3.852,6,2.354,11,November,2017
11/3/2017,11/9/2017,Standard Class,Consumer,Minnesota,55122,Central,Office Supplies,Storage,52.4,5,0,14.148,6,7.6504,11,November,2017
11/3/2017,11/9/2017,Standard Class,Consumer,Minnesota,55122,Central,Office Supplies,Labels,14.94,3,0,6.8724,6,2.6892,11,November,2017
2/19/2017,2/23/2017,Standard Class,Consumer,Washington,98103,West,Office Supplies,Fasteners,11.22,3,0,0.2244,4,3.6652,2,February,2017
11/5/2015,11/9/2015,Standard Class,Consumer,Florida,33065,South,Office Supplies,Appliances,387.136,4,0.2,24.196,4,90.735,11,November,2015
6/16/2014,6/21/2014,Standard Class,Consumer,New York,11550,East,Office Supplies,Envelopes,41.4,5,0,19.458,5,4.3884,6,June,2014
6/16/2014,6/21/2014,Standard Class,Consumer,New York,11550,East,Office Supplies,Art,35,4,0,10.5,5,6.125,6,June,2014
6/16/2014,6/21/2014,Standard Class,Consumer,New York,11550,East,Office Supplies,Binders,39.552,3,0.2,14.3376,5,8.4048,6,June,2014
10/12/2015,10/17/2015,Second Class,Consumer,Indiana,46060,Central,Technology,Phones,135.72,3,0,35.2872,5,33.4776,10,October,2015
10/12/2015,10/17/2015,Second Class,Consumer,Indiana,46060,Central,Office Supplies,Binders,12.56,2,0,5.652,5,3.454,10,October,2015
10/12/2015,10/17/2015,Second Class,Consumer,Indiana,46060,Central,Technology,Phones,263.96,4,0,71.2692,5,48.1727,10,October,2015
8/27/2017,8/30/2017,First Class,Consumer,Texas,75220,Central,Office Supplies,Art,5.952,1,0.2,0.372,3,5.58,8,August,2017
11/23/2016,11/23/2016,Same Day,Corporate,Pennsylvania,19140,East,Office Supplies,Fasteners,15.8,5,0.2,2.37,0,2.686,11,November,2016
11/23/2016,11/23/2016,Same Day,Corporate,Pennsylvania,19140,East,Furniture,Furnishings,14.368,2,0.2,3.9512,0,5.2084,11,November,2016
11/23/2016,11/23/2016,Same Day,Corporate,Pennsylvania,19140,East,Furniture,Furnishings,70.448,7,0.2,12.3284,0,8.3028,11,November,2016
1/30/2017,1/30/2017,Same Day,Consumer,California,94109,West,Office Supplies,Storage,129.3,2,0,6.465,0,61.4175,1,January,2017
11/30/2015,12/3/2015,Second Class,Home Office,Texas,78745,Central,Office Supplies,Binders,3.882,3,0.8,-5.823,3,3.235,11,November,2015
6/28/2014,7/4/2014,Standard Class,Corporate,Michigan,48234,Central,Office Supplies,Fasteners,6.08,1,0,3.04,6,3.04,6,June,2014
9/2/2014,9/5/2014,First Class,Consumer,New York,13601,East,Office Supplies,Appliances,19.9,1,0,8.955,3,10.945,9,September,2014
9/2/2014,9/5/2014,First Class,Consumer,New York,13601,East,Furniture,Furnishings,70.71,1,0,4.9497,3,65.7603,9,September,2014
7/10/2017,7/14/2017,Second Class,Consumer,Georgia,31907,South,Furniture,Furnishings,18.84,3,0,7.9128,4,3.6424,7,July,2017
6/4/2017,6/10/2017,Standard Class,Consumer,Minnesota,55124,Central,Office Supplies,Art,8.64,3,0,2.5056,6,2.0448,6,June,2017
10/19/2017,10/26/2017,Standard Class,Home Office,North Carolina,27217,South,Office Supplies,Binders,1633.188,4,0.7,-1306.5504,7,734.9346,10,October,2017
11/18/2017,11/24/2017,Standard Class,Home Office,Michigan,48601,Central,Furniture,Furnishings,19.76,4,0,8.2992,6,2.8652,11,November,2017
8/8/2015,8/8/2015,Same Day,Consumer,California,94109,West,Office Supplies,Binders,6.608,2,0.2,2.2302,0,2.1889,8,August,2015
8/8/2015,8/8/2015,Same Day,Consumer,California,94109,West,Office Supplies,Binders,7.28,2,0.2,2.73,0,2.275,8,August,2015
8/8/2015,8/8/2015,Same Day,Consumer,California,94109,West,Furniture,Chairs,144.784,1,0.2,10.8588,0,133.9252,8,August,2015
12/6/2016,12/12/2016,Standard Class,Consumer,Washington,98105,West,Technology,Phones,156.792,1,0.2,13.7193,6,143.0727,12,December,2016
12/6/2016,12/12/2016,Standard Class,Consumer,Washington,98105,West,Technology,Phones,431.976,3,0.2,26.9985,6,134.9925,12,December,2016
12/6/2016,12/12/2016,Standard Class,Consumer,Washington,98105,West,Office Supplies,Envelopes,35.89,1,0,16.1505,6,19.7395,12,December,2016
12/6/2016,12/12/2016,Standard Class,Consumer,Washington,98105,West,Office Supplies,Binders,47.208,7,0.2,15.3426,6,4.5522,12,December,2016
12/6/2016,12/12/2016,Standard Class,Consumer,Washington,98105,West,Office Supplies,Paper,248.08,7,0,116.5976,6,18.7832,12,December,2016
12/6/2016,12/12/2016,Standard Class,Consumer,Washington,98105,West,Office Supplies,Paper,189.7,5,0,89.159,6,20.1082,12,December,2016
12/6/2016,12/12/2016,Standard Class,Consumer,Washington,98105,West,Office Supplies,Binders,59.808,3,0.2,19.4376,6,13.4568,12,December,2016
3/25/2017,3/31/2017,Standard Class,Corporate,Wisconsin,53209,Central,Furniture,Chairs,90.99,1,0,14.5584,6,76.4316,3,March,2017
3/25/2017,3/31/2017,Standard Class,Corporate,Wisconsin,53209,Central,Furniture,Chairs,1526.56,7,0,427.4368,6,157.0176,3,March,2017
3/25/2017,3/31/2017,Standard Class,Corporate,Wisconsin,53209,Central,Furniture,Chairs,368.97,3,0,40.5867,6,109.4611,3,March,2017
11/19/2017,11/24/2017,Standard Class,Consumer,California,90049,West,Office Supplies,Storage,305.01,9,0,76.2525,5,25.4175,11,November,2017
11/19/2017,11/24/2017,Standard Class,Consumer,California,90049,West,Furniture,Furnishings,18.7,1,0,7.106,5,11.594,11,November,2017
11/4/2016,11/5/2016,First Class,Consumer,California,94122,West,Furniture,Furnishings,38.29,7,0,16.4647,1,3.1179,11,November,2016
12/14/2017,12/18/2017,Standard Class,Home Office,California,92024,West,Furniture,Furnishings,26.25,3,0,11.025,4,5.075,12,December,2017
12/14/2017,12/18/2017,Standard Class,Home Office,California,92024,West,Office Supplies,Binders,64.96,14,0.2,22.736,4,3.016,12,December,2017
12/14/2017,12/18/2017,Standard Class,Home Office,California,92024,West,Office Supplies,Envelopes,43.7,5,0,20.539,4,4.6322,12,December,2017
11/12/2017,11/12/2017,Same Day,Home Office,Arizona,85301,West,Technology,Accessories,41.6,4,0.2,13,0,7.15,11,November,2017
11/12/2017,11/12/2017,Same Day,Home Office,Arizona,85301,West,Office Supplies,Paper,23.12,5,0.2,8.381,0,2.9478,11,November,2017
11/12/2017,11/12/2017,Same Day,Home Office,Arizona,85301,West,Furniture,Chairs,113.888,2,0.2,9.9652,0,51.9614,11,November,2017
11/12/2017,11/12/2017,Same Day,Home Office,Arizona,85301,West,Furniture,Furnishings,113.568,2,0.2,-5.6784,0,59.6232,11,November,2017
11/12/2017,11/12/2017,Same Day,Home Office,Arizona,85301,West,Technology,Phones,7.92,2,0.2,0.693,0,3.6135,11,November,2017
11/12/2017,11/12/2017,Same Day,Home Office,Arizona,85301,West,Technology,Phones,671.984,2,0.2,50.3988,0,310.7926,11,November,2017
8/18/2016,8/24/2016,Standard Class,Corporate,New York,10035,East,Technology,Phones,39.99,1,0,11.5971,6,28.3929,8,August,2016
6/27/2017,7/4/2017,Standard Class,Home Office,New York,13601,East,Furniture,Chairs,191.646,3,0.1,31.941,7,53.235,6,June,2017
5/4/2017,5/9/2017,Standard Class,Consumer,Ohio,45503,East,Office Supplies,Binders,2.313,1,0.7,-1.9275,5,4.2405,5,May,2017
12/24/2015,12/29/2015,Standard Class,Consumer,California,90032,West,Office Supplies,Binders,19.936,4,0.2,7.2268,5,3.1773,12,December,2015
12/24/2015,12/29/2015,Standard Class,Consumer,California,90032,West,Office Supplies,Fasteners,45.92,4,0,21.5824,5,6.0844,12,December,2015
4/26/2017,5/1/2017,Standard Class,Home Office,Washington,98115,West,Office Supplies,Paper,20.34,3,0,9.3564,5,3.6612,4,April,2017
4/26/2017,5/1/2017,Standard Class,Home Office,Washington,98115,West,Office Supplies,Labels,39.28,8,0,19.2472,5,2.5041,4,April,2017
12/16/2017,12/21/2017,Second Class,Corporate,California,92054,West,Furniture,Chairs,81.568,2,0.2,9.1764,5,36.1958,12,December,2017
12/16/2017,12/21/2017,Second Class,Corporate,California,92054,West,Furniture,Chairs,97.184,2,0.2,6.074,5,45.555,12,December,2017
12/16/2017,12/21/2017,Second Class,Corporate,California,92054,West,Office Supplies,Binders,24.32,5,0.2,8.208,5,3.2224,12,December,2017
12/16/2017,12/21/2017,Second Class,Corporate,California,92054,West,Furniture,Furnishings,18.96,2,0,7.584,5,5.688,12,December,2017
12/27/2014,12/31/2014,Standard Class,Consumer,Illinois,60076,Central,Furniture,Furnishings,32.952,6,0.6,-19.7712,4,8.7872,12,December,2014
12/27/2014,12/31/2014,Standard Class,Consumer,Illinois,60076,Central,Office Supplies,Storage,30.016,4,0.2,3.0016,4,6.7536,12,December,2014
11/6/2017,11/9/2017,Second Class,Consumer,North Carolina,28314,South,Office Supplies,Appliances,499.584,3,0.2,43.7136,3,151.9568,11,November,2017
11/6/2017,11/9/2017,Second Class,Consumer,North Carolina,28314,South,Office Supplies,Paper,31.104,6,0.2,10.8864,3,3.3696,11,November,2017
11/6/2017,11/9/2017,Second Class,Consumer,North Carolina,28314,South,Office Supplies,Binders,13.272,8,0.7,-10.6176,3,2.9862,11,November,2017
11/6/2017,11/9/2017,Second Class,Consumer,North Carolina,28314,South,Furniture,Furnishings,28.272,2,0.2,6.3612,3,10.9554,11,November,2017
11/6/2017,11/9/2017,Second Class,Consumer,North Carolina,28314,South,Office Supplies,Storage,259.136,4,0.2,-51.8272,3,77.7408,11,November,2017
12/16/2017,12/20/2017,Standard Class,Consumer,Oklahoma,74133,Central,Office Supplies,Binders,10.8,5,0,5.184,4,1.1232,12,December,2017
5/7/2015,5/12/2015,Standard Class,Consumer,Texas,75002,Central,Furniture,Tables,244.006,2,0.3,-31.3722,5,137.6891,5,May,2015
5/7/2015,5/12/2015,Standard Class,Consumer,Texas,75002,Central,Office Supplies,Paper,15.936,4,0.2,5.3784,5,2.6394,5,May,2015
12/4/2017,12/4/2017,Same Day,Corporate,Pennsylvania,19143,East,Furniture,Chairs,188.552,7,0.3,-2.6936,0,27.3208,12,December,2017
10/3/2017,10/8/2017,Second Class,Consumer,New York,14609,East,Office Supplies,Storage,22.58,2,0,5.8708,5,8.3546,10,October,2017
1/13/2014,1/16/2014,Second Class,Consumer,South Carolina,29464,South,Furniture,Chairs,545.94,6,0,87.3504,3,76.4316,1,January,2014
6/12/2015,6/17/2015,Standard Class,Consumer,Pennsylvania,19134,East,Office Supplies,Paper,20.736,4,0.2,7.2576,5,3.3696,6,June,2015
6/12/2015,6/17/2015,Standard Class,Consumer,Pennsylvania,19134,East,Furniture,Furnishings,43.296,2,0.2,4.3296,5,19.4832,6,June,2015
7/12/2014,7/18/2014,Standard Class,Consumer,Washington,98115,West,Furniture,Chairs,123.136,4,0.2,13.8528,6,27.3208,7,July,2014
7/12/2014,7/18/2014,Standard Class,Consumer,Washington,98115,West,Office Supplies,Binders,11.264,4,0.2,3.8016,6,1.8656,7,July,2014
12/6/2014,12/11/2014,Second Class,Consumer,Oregon,97477,West,Office Supplies,Storage,53.424,3,0.2,4.6746,5,16.2498,12,December,2014
12/6/2014,12/11/2014,Second Class,Consumer,Oregon,97477,West,Furniture,Tables,275.49,1,0.5,-170.8038,5,446.2938,12,December,2014
5/25/2016,5/30/2016,Standard Class,Home Office,Georgia,31907,South,Furniture,Furnishings,24.96,4,0,6.24,5,4.68,5,May,2016
5/25/2016,5/30/2016,Standard Class,Home Office,Georgia,31907,South,Office Supplies,Paper,19.36,2,0,9.2928,5,5.0336,5,May,2016
5/25/2016,5/30/2016,Standard Class,Home Office,Georgia,31907,South,Office Supplies,Storage,1267.65,9,0,152.118,5,123.948,5,May,2016
2/21/2016,2/26/2016,Second Class,Corporate,California,90032,West,Technology,Accessories,12.99,1,0,0.7794,5,12.2106,2,February,2016
2/21/2016,2/26/2016,Second Class,Corporate,California,90032,West,Office Supplies,Binders,18.56,4,0.2,6.496,5,3.016,2,February,2016
2/21/2016,2/26/2016,Second Class,Corporate,California,90032,West,Office Supplies,Storage,449.15,5,0,8.983,5,88.0334,2,February,2016
2/21/2016,2/26/2016,Second Class,Corporate,California,90032,West,Office Supplies,Binders,31.248,7,0.2,10.9368,5,2.9016,2,February,2016
10/2/2016,10/6/2016,Standard Class,Corporate,New York,10024,East,Office Supplies,Appliances,61.44,3,0,16.5888,4,14.9504,10,October,2016
3/11/2017,3/17/2017,Standard Class,Consumer,Michigan,48227,Central,Office Supplies,Binders,895.92,4,0,421.0824,6,118.7094,3,March,2017
9/9/2016,9/13/2016,Second Class,Consumer,California,95207,West,Office Supplies,Binders,55.36,4,0.2,18.684,4,9.169,9,September,2016
7/14/2014,7/21/2014,Standard Class,Consumer,Arizona,85023,West,Office Supplies,Storage,55.92,5,0.2,6.291,7,9.9258,7,July,2014
6/21/2014,6/25/2014,Standard Class,Consumer,Pennsylvania,19120,East,Office Supplies,Envelopes,24.896,4,0.2,8.4024,4,4.1234,6,June,2014
6/21/2014,6/25/2014,Standard Class,Consumer,Pennsylvania,19120,East,Furniture,Furnishings,3.984,1,0.2,0.6474,4,3.3366,6,June,2014
6/21/2014,6/25/2014,Standard Class,Consumer,Pennsylvania,19120,East,Technology,Accessories,95.968,4,0.2,28.7904,4,16.7944,6,June,2014
6/21/2014,6/25/2014,Standard Class,Consumer,Pennsylvania,19120,East,Technology,Machines,206.991,3,0.7,-172.4925,4,126.4945,6,June,2014
6/21/2014,6/25/2014,Standard Class,Consumer,Pennsylvania,19120,East,Office Supplies,Appliances,44.416,2,0.2,3.8864,4,20.2648,6,June,2014
6/21/2014,6/25/2014,Standard Class,Consumer,Pennsylvania,19120,East,Office Supplies,Binders,9.006,2,0.7,-7.2048,4,8.1054,6,June,2014
7/5/2015,7/10/2015,Standard Class,Home Office,Michigan,48310,Central,Office Supplies,Binders,19,5,0,8.93,5,2.014,7,July,2015
12/16/2017,12/23/2017,Standard Class,Home Office,New York,14609,East,Office Supplies,Binders,33.376,4,0.2,10.43,7,5.7365,12,December,2017
9/8/2016,9/10/2016,First Class,Home Office,New York,10011,East,Office Supplies,Appliances,207.48,1,0,62.244,2,145.236,9,September,2016
5/17/2014,5/21/2014,Standard Class,Home Office,Wisconsin,54703,Central,Office Supplies,Binders,91.68,3,0,45.84,4,15.28,5,May,2014
10/13/2017,10/15/2017,First Class,Consumer,New York,10009,East,Office Supplies,Appliances,904.9,5,0,253.372,2,130.3056,10,October,2017
10/24/2014,10/29/2014,Standard Class,Consumer,California,91730,West,Office Supplies,Binders,34.272,3,0.2,11.1384,5,7.7112,10,October,2014
12/5/2016,12/6/2016,First Class,Consumer,Kentucky,42071,South,Furniture,Furnishings,191.82,3,0,74.8098,1,39.0034,12,December,2016
7/25/2016,7/29/2016,Standard Class,Corporate,Ohio,43615,East,Office Supplies,Appliances,243.88,5,0.2,27.4365,4,43.2887,7,July,2016
4/17/2017,4/23/2017,Standard Class,Home Office,Colorado,80027,West,Office Supplies,Binders,12.03,5,0.7,-9.223,6,4.2506,4,April,2017
4/17/2017,4/23/2017,Standard Class,Home Office,Colorado,80027,West,Technology,Machines,2549.985,5,0.7,-3399.98,6,1189.993,4,April,2017
4/17/2017,4/23/2017,Standard Class,Home Office,Colorado,80027,West,Office Supplies,Binders,21.594,2,0.7,-15.8356,6,18.7148,4,April,2017
4/17/2017,4/23/2017,Standard Class,Home Office,Colorado,80027,West,Office Supplies,Binders,8.964,6,0.7,-6.5736,6,2.5896,4,April,2017
4/17/2017,4/23/2017,Standard Class,Home Office,Colorado,80027,West,Office Supplies,Paper,20.736,4,0.2,7.2576,6,3.3696,4,April,2017
9/17/2015,9/21/2015,Standard Class,Home Office,New York,10035,East,Furniture,Tables,344.22,2,0.4,-103.266,4,223.743,9,September,2015
8/23/2016,8/30/2016,Standard Class,Home Office,Texas,78577,Central,Office Supplies,Storage,727.296,8,0.2,-172.7328,7,112.5036,8,August,2016
8/23/2016,8/30/2016,Standard Class,Home Office,Texas,78577,Central,Furniture,Furnishings,22.608,3,0.6,-10.1736,7,10.9272,8,August,2016
8/23/2016,8/30/2016,Standard Class,Home Office,Texas,78577,Central,Technology,Accessories,666.4,7,0.2,-33.32,7,99.96,8,August,2016
11/8/2015,11/14/2015,Standard Class,Consumer,Utah,84084,West,Office Supplies,Fasteners,5.04,3,0,0.2016,6,1.6128,11,November,2015
